Year,Week,Load 1,Discharge 1,Voyage 1,Line 1,Load 2,Discharge 2,Voyage 2,Line 2,Full/Empty,ContainerType,ContainerSize,Owner,ContractType,Total
2025,6,DK AAR,IS REY,DET504,Red Line,,,,,F,22K0,20.0,CARRIER,LONG,1
2025,6,DK AAR,IS REY,DET504,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,6,DK AAR,IS REY,SKO505,Yellow Line,,,,,F,4EG1,40.0,CARRIER,LONG,1
2025,6,DK AAR,IS REY,DET504,Red Line,IS REY,US PWM,BAK508,Green Line,F,45G1,40.0,CARRIER,LONG,1
2025,6,DK AAR,IS REY,DET504,Red Line,IS REY,US PWM,AVA507,Green Line,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,FO THO,DK AAR,LAG506,Yellow Line,,,,,E,45G1,40.0,CARRIER,CABOTAGE,1
2025,6,FO THO,DK AAR,LAG506,Yellow Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,FO THO,DK AAR,LAG506,Yellow Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,6,FO THO,DK AAR,LAG506,Yellow Line,,,,,E,45G1,40.0,CARRIER,LONG,11
2025,6,FO THO,DK AAR,LAG506,Yellow Line,,,,,F,45R1,40.0,LEASED,ONEWAY,1
2025,6,FO THO,GB IMM,LAG506,Yellow Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,6,FO THO,GB IMM,LAG506,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,FO THO,GB IMM,LAG506,Yellow Line,,,,,F,45R1,40.0,LEASED,ONEWAY,1
2025,6,FO THO,IS REY,SKO505,Yellow Line,IS REY,NL RTM,JOR507,Blue Line,F,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,FO THO,IS REY,SKO505,Yellow Line,IS REY,CA NWP,VIV509,Green Line,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,3
2025,6,FO THO,IS REY,SKO505,Yellow Line,IS REY,CA HAL,VIV509,Green Line,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,FO THO,IS REY,SKO505,Yellow Line,IS REY,US PWM,BAK508,Green Line,F,45R1,40.0,CARRIER,LONG,1
2025,6,FO THO,IS REY,SKO505,Yellow Line,,,,,F,42P3,40.0,LEASED,MASTER,1
2025,6,FO THO,NO FRK,LAG506,Yellow Line,,,,,F,45R1,40.0,LEASED,ONEWAY,1
2025,6,GB IMM,FO THO,SKO505,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,GB IMM,IS REY,SKO505,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,GB IMM,IS REY,SKO505,Yellow Line,IS REY,US PWM,BAK508,Green Line,F,45R1,40.0,CARRIER,LONG,1
2025,6,GB TEE,IS REY,JOR505,Blue Line,IS REY,US PWM,AVA507,Green Line,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,GB TEE,IS REY,JOR505,Blue Line,,,,,F,42P3,40.0,CARRIER,LONG,1
2025,6,GB TEE,IS REY,JOR505,Blue Line,IS REY,US PWM,AVA507,Green Line,F,22G1,20.0,CARRIER,LONG,1
2025,6,GB TEE,IS REY,JOR505,Blue Line,,,,,F,4EG1,40.0,CARRIER,LONG,1
2025,6,IS REY,DE BRV,BRU506,Red Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,IS REY,NL RTM,JOR507,Blue Line,,,,,F,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,2
2025,6,IS REY,NL RTM,JOR507,Blue Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,6,IS REY,NL RTM,JOR507,Blue Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,IS GRT,NL RTM,VED506,Blue Line,,,,,E,22G1,20.0,CARRIER,CABOTAGE,2
2025,6,IS GRT,NL RTM,VED506,Blue Line,,,,,F,22GB,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,IS GRT,NL RTM,VED506,Blue Line,,,,,F,22G1,20.0,CARRIER,CABOTAGE,7
2025,6,IS GRT,NL RTM,VED506,Blue Line,,,,,F,22GB,20.0,CARRIER,LONG,1
2025,6,IS GRT,NL RTM,VED506,Blue Line,,,,,F,42P3,40.0,LEASED,MASTER,1
2025,6,IS REY,DE BRV,BRU506,Red Line,,,,,F,22G1,20.0,CARRIER,CABOTAGE,1
2025,6,IS REY,NL RTM,JOR507,Blue Line,,,,,F,4EG1,40.0,CARRIER,LONG,1
2025,6,IS REY,DE BRV,BRU506,Red Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,6,IS REY,DE BRV,BRU506,Red Line,,,,,F,22G1,20.0,LEASED,PURCHASE,2
2025,6,IS REY,NL RTM,JOR507,Blue Line,,,,,F,22G1,20.0,LEASED,PURCHASE,1
2025,6,IS REY,DE BRV,TUK505,Red Line,,,,,E,45G1,40.0,CARRIER,CABOTAGE,1
2025,6,IS REY,DE BRV,TUK505,Red Line,,,,,E,45G1,40.0,LEASED,ONEWAY,1
2025,6,IS REY,DE BRV,TUK505,Red Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,6,IS REY,DE BRV,TUK505,Red Line,,,,,F,45R1,40.0,CARRIER,LONG,5
2025,6,IS REY,DE BRV,TUK505,Red Line,,,,,E,45U1,40.0,CARRIER,LONG,1
2025,6,IS REY,DE BRV,TUK505,Red Line,,,,,E,4EG1,40.0,CARRIER,LONG,2
2025,6,IS REY,DE BRV,TUK505,Red Line,,,,,F,45R1,40.0,LEASED,ONEWAY,1
2025,6,IS REY,DE BRV,TUK505,Red Line,,,,,E,42P3,40.0,CARRIER,,1
2025,6,IS REY,DK AAR,TUK505,Red Line,,,,,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,6,IS REY,DK AAR,TUK505,Red Line,,,,,F,45GB,40.0,CARRIER,LONG,1
2025,6,IS REY,DK AAR,TUK505,Red Line,,,,,F,45R1,40.0,CARRIER,LONG,2
2025,6,IS REY,DK AAR,TUK505,Red Line,,,,,F,22K0,20.0,SHIPPER,,1
2025,6,IS REY,FO THO,LAG506,Yellow Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,6,IS REY,GB IMM,LAG506,Yellow Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,6,IS REY,GB TEE,VED506,Blue Line,,,,,E,45P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,IS REY,GB TEE,VED506,Blue Line,,,,,E,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,IS REY,IS GRT,VED504,Blue Line,,,,,E,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,5
2025,6,IS REY,NL RTM,VED506,Blue Line,,,,,E,45G1,40.0,CARRIER,CABOTAGE,8
2025,6,IS REY,NL RTM,VED506,Blue Line,,,,,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,6,IS REY,NL RTM,VED506,Blue Line,,,,,F,42U1,40.0,CARRIER,LONG,1
2025,6,IS REY,NL RTM,VED506,Blue Line,,,,,F,LNRB,45.0,CARRIER,PURCHASE_AGREEMENT,2
2025,6,IS REY,NL RTM,VED506,Blue Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,16
2025,6,IS REY,NL RTM,VED506,Blue Line,,,,,F,EMKD,26.0,SHIPPER,,1
2025,6,IS REY,NL RTM,VED506,Blue Line,,,,,E,22K0,20.0,CARRIER,LONG,1
2025,6,IS REY,NO FRK,LAG506,Yellow Line,,,,,F,22K0,20.0,SHIPPER,,1
2025,6,IS REY,SE HEL,TUK505,Red Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,4
2025,6,IS REY,SE HEL,TUK505,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,9
2025,6,IS REY,SE HEL,TUK505,Red Line,,,,,E,4EG1,40.0,CARRIER,LONG,2
2025,6,IS REY,SE HEL,TUK505,Red Line,,,,,E,42G1,40.0,CARRIER,LONG,1
2025,6,IS REY,SE HEL,TUK505,Red Line,,,,,E,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,IS REY,SE HEL,TUK505,Red Line,,,,,E,45R1,40.0,CARRIER,LONG,1
2025,6,IS REY,US PWM,VIV506,Green Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,6,IS REY,US PWM,VIV506,Green Line,,,,,F,45G1,40.0,CARRIER,LONG,12
2025,6,IS REY,US PWM,VIV506,Green Line,,,,,F,LNRB,45.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,IS REY,FO THO,SKO507,Yellow Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,IS REY,DE BRV,BRU506,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,6,IS REY,FO THO,SKO507,Yellow Line,,,,,F,45G1,40.0,CARRIER,LONG,3
2025,6,IS REY,NL RTM,JOR507,Blue Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,6,IS REY,FO THO,SKO507,Yellow Line,,,,,F,45G1,40.0,LEASED,MASTER,1
2025,6,NL RTM,IS GRT,JOR505,Blue Line,,,,,E,22G1,20.0,CARRIER,CABOTAGE,6
2025,6,NL RTM,IS GRT,JOR505,Blue Line,,,,,E,22GB,20.0,CARRIER,CABOTAGE,1
2025,6,NL RTM,IS GRT,JOR505,Blue Line,,,,,F,22G1,20.0,CARRIER,CABOTAGE,1
2025,6,NL RTM,IS GRT,JOR505,Blue Line,,,,,E,22GB,20.0,CARRIER,LONG,1
2025,6,NL RTM,IS GRT,JOR505,Blue Line,,,,,E,22GB,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,NL RTM,IS GRT,JOR505,Blue Line,,,,,E,22G1,20.0,LEASED,MASTER,5
2025,6,NL RTM,IS REY,JOR505,Blue Line,,,,,E,22G1,20.0,CARRIER,CABOTAGE,2
2025,6,NL RTM,IS REY,JOR505,Blue Line,,,,,F,45P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,NL RTM,IS REY,JOR505,Blue Line,,,,,F,42P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,NL RTM,IS REY,JOR505,Blue Line,IS REY,US PWM,AVA507,Green Line,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,6,NL RTM,IS REY,JOR505,Blue Line,IS REY,IS VES,SKO507,Yellow Line,F,45G1,40.0,CARRIER,CABOTAGE,2
2025,6,NL RTM,IS REY,JOR505,Blue Line,IS REY,US PWM,AVA507,Green Line,F,45G1,40.0,CARRIER,LONG,1
2025,6,NL RTM,IS REY,JOR505,Blue Line,IS REY,CA NWP,BAK511,Green Line,F,45P3,40.0,CARRIER,LONG,1
2025,6,NL RTM,IS REY,JOR505,Blue Line,IS REY,IS VES,SKO507,Yellow Line,F,4EG1,40.0,CARRIER,LONG,2
2025,6,NL RTM,IS REY,JOR505,Blue Line,,,,,F,22K0,20.0,CARRIER,LONG,1
2025,6,NL RTM,IS REY,JOR505,Blue Line,IS REY,IS RFJ,BRU506,Red Line,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,NL RTM,IS REY,JOR505,Blue Line,IS REY,US PWM,BAK508,Green Line,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,NL RTM,IS REY,JOR505,Blue Line,IS REY,CA HAL,AVA507,Green Line,F,45R1,40.0,CARRIER,LONG,1
2025,6,NL RTM,IS REY,JOR505,Blue Line,,,,,F,45R1,40.0,CARRIER,LONG,16
2025,6,NL RTM,IS REY,JOR505,Blue Line,,,,,F,LNRB,45.0,CARRIER,LONG,1
2025,6,NL RTM,IS REY,JOR505,Blue Line,,,,,F,22K0,20.0,SHIPPER,,2
2025,6,NL RTM,IS REY,JOR505,Blue Line,IS REY,US PWM,AVA507,Green Line,F,22K0,20.0,SHIPPER,,1
2025,6,NL RTM,IS REY,JOR505,Blue Line,,,,,E,42P3,40.0,CARRIER,LONG,1
2025,6,NL RTM,IS REY,JOR505,Blue Line,,,,,E,22G1,20.0,CARRIER,LONG,5
2025,6,NL RTM,IS REY,JOR505,Blue Line,,,,,E,LNRB,45.0,CARRIER,LONG,1
2025,6,NL RTM,IS REY,JOR505,Blue Line,,,,,F,LNRB,45.0,LEASED,PURCHASE,1
2025,6,NL RTM,IS REY,JOR505,Blue Line,,,,,F,22R1,20.0,LEASED,PURCHASE,1
2025,6,NL RTM,IS REY,JOR505,Blue Line,,,,,E,22G1,20.0,LEASED,MASTER,1
2025,6,NL RTM,IS REY,JOR505,Blue Line,,,,,E,22G1,20.0,LEASED,PURCHASE,1
2025,6,NL RTM,IS REY,JOR505,Blue Line,,,,,E,22K2,20.0,SHIPPER,,1
2025,6,PL SWI,DK AAR,SKO505,Yellow Line,,,,,E,45GB,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,PL SWI,IS REY,SKO505,Yellow Line,IS REY,IS VES,SEL508,Yellow Line,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,6,PL SWI,IS REY,SKO505,Yellow Line,,,,,F,42P3,40.0,CARRIER,LONG,2
2025,6,SE HEL,DK AAR,DET504,Red Line,,,,,F,22G1,20.0,LEASED,ONEWAY,1
2025,6,SE HEL,DK AAR,DET504,Red Line,,,,,F,22U1,20.0,LEASED,ONEWAY,1
2025,6,SE HEL,FO THO,DET504,Red Line,,,,,E,42P3,40.0,CARRIER,LONG,1
2025,6,SE HEL,IS REY,DET504,Red Line,IS REY,IS GRT,JOR505,Blue Line,F,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,SE HEL,IS REY,DET504,Red Line,,,,,F,45GB,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,SE HEL,IS REY,DET504,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,4
2025,6,SE HEL,IS REY,DET504,Red Line,,,,,F,45R1,40.0,CARRIER,LONG,2
2025,6,SE HEL,IS REY,DET504,Red Line,,,,,F,42P3,40.0,LEASED,MASTER,1
2025,6,SE HEL,IS REY,DET504,Red Line,IS REY,IS GRT,JOR505,Blue Line,E,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,3
2025,6,US PWM,IS REY,BAK505,Green Line,,,,,E,22G1,20.0,CARRIER,CABOTAGE,1
2025,6,US PWM,IS REY,BAK505,Green Line,IS REY,GB IMM,SKO509,Yellow Line,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,4
2025,6,US PWM,IS REY,BAK505,Green Line,IS REY,DE BRV,TUK508,Red Line,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,6,US PWM,IS REY,BAK505,Green Line,IS REY,NL RTM,JOR509,Blue Line,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,6,US PWM,IS REY,BAK505,Green Line,IS REY,DE BRV,TUK508,Red Line,F,45G1,40.0,CARRIER,LONG,4
2025,6,US PWM,IS REY,BAK505,Green Line,,,,,F,45R1,40.0,CARRIER,LONG,2
2025,6,US PWM,IS REY,BAK505,Green Line,IS REY,NL RTM,JOR509,Blue Line,F,45R1,40.0,CARRIER,LONG,2
2025,6,US PWM,IS REY,BAK505,Green Line,,,,,E,22G1,20.0,CARRIER,LONG,5
2025,6,US PWM,IS REY,BAK505,Green Line,,,,,E,45G1,40.0,CARRIER,LONG,10
2025,6,US PWM,IS REY,BAK505,Green Line,,,,,E,45R1,40.0,CARRIER,LONG,11
2025,7,CA HAL,IS REY,BAK505,Green Line,,,,,E,45G1,40.0,CARRIER,CABOTAGE,1
2025,7,CA HAL,IS REY,BAK505,Green Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,7,CA HAL,IS REY,BAK505,Green Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,7,CA HAL,IS REY,BAK505,Green Line,IS REY,NL RTM,JOR509,Blue Line,F,45R1,40.0,CARRIER,LONG,1
2025,7,CA HAL,IS REY,BAK505,Green Line,,,,,F,42P3,40.0,LEASED,ONEWAY,1
2025,7,CA HAL,IS REY,BAK505,Green Line,,,,,E,45R1,40.0,CARRIER,LONG,2
2025,7,CA NWP,IS REY,BAK505,Green Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,CA NWP,IS REY,BAK505,Green Line,IS REY,NL RTM,JOR509,Blue Line,F,22G1,20.0,CARRIER,CABOTAGE,1
2025,7,CA NWP,IS REY,BAK505,Green Line,IS REY,NO FRK,LAG510,Yellow Line,F,45G1,40.0,CARRIER,LONG,1
2025,7,CA NWP,IS REY,BAK505,Green Line,IS REY,NL RTM,JOR509,Blue Line,F,22G1,20.0,SHIPPER,,1
2025,7,DE BRV,FO THO,TUK505,Red Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,7,DE BRV,IS REY,TUK505,Red Line,IS REY,US PWM,BAK511,Green Line,F,42P3,40.0,CARRIER,CABOTAGE,1
2025,7,DE BRV,IS REY,TUK505,Red Line,IS REY,IS GRT,JOR507,Blue Line,F,45G1,40.0,CARRIER,LONG,1
2025,7,DE BRV,IS REY,TUK505,Red Line,,,,,F,42P3,40.0,CARRIER,LONG,1
2025,7,DE BRV,IS REY,TUK505,Red Line,IS REY,CA NWP,VIV509,Green Line,F,LNRB,45.0,CARRIER,LONG,1
2025,7,DE BRV,IS REY,TUK505,Red Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,7,DE BRV,IS REY,TUK505,Red Line,,,,,F,45G1,40.0,LEASED,MASTER,1
2025,7,DE BRV,IS REY,TUK505,Red Line,,,,,F,45G1,40.0,LEASED,ONEWAY,1
2025,7,DE BRV,IS REY,TUK505,Red Line,,,,,F,45G1,40.0,LEASED,ONEWAY,1
2025,7,DE BRV,IS REY,TUK505,Red Line,,,,,E,42P3,40.0,CARRIER,LONG,1
2025,7,DK AAR,FO THO,TUK505,Red Line,,,,,F,22B0,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,DK AAR,FO THO,TUK505,Red Line,,,,,F,42P3,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,7,DK AAR,FO THO,TUK505,Red Line,,,,,F,22G1,20.0,CARRIER,CABOTAGE,1
2025,7,DK AAR,FO THO,TUK505,Red Line,,,,,F,22G1,20.0,CARRIER,LONG,2
2025,7,DK AAR,FO THO,LAG506,Yellow Line,,,,,F,42P3,40.0,CARRIER,LONG,1
2025,7,DK AAR,FO THO,TUK505,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,3
2025,7,DK AAR,FO THO,LAG506,Yellow Line,,,,,F,4EG1,40.0,CARRIER,LONG,2
2025,7,DK AAR,FO THO,LAG506,Yellow Line,,,,,F,22U1,20.0,LEASED,ONEWAY,1
2025,7,DK AAR,FO THO,LAG506,Yellow Line,,,,,F,45G1,40.0,LEASED,ONEWAY,1
2025,7,DK AAR,FO THO,LAG506,Yellow Line,,,,,F,45G1,40.0,SHIPPER,,1
2025,7,DK AAR,FO THO,LAG506,Yellow Line,,,,,F,45R1,40.0,SHIPPER,,1
2025,7,DK AAR,FO THO,LAG506,Yellow Line,,,,,F,45R1,40.0,LEASED,ONEWAY,1
2025,7,DK AAR,IS REY,TUK505,Red Line,,,,,F,42P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,DK AAR,IS REY,TUK505,Red Line,,,,,F,4EG1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,DK AAR,IS REY,TUK505,Red Line,IS REY,US PWM,BAK508,Green Line,F,42P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,DK AAR,IS REY,TUK505,Red Line,,,,,F,45G1,40.0,CARRIER,CABOTAGE,9
2025,7,DK AAR,IS REY,TUK505,Red Line,IS REY,CA NWP,VIV509,Green Line,F,22G1,20.0,CARRIER,CABOTAGE,1
2025,7,DK AAR,IS REY,TUK505,Red Line,IS REY,CA HAL,VIV509,Green Line,F,22G1,20.0,CARRIER,LONG,3
2025,7,DK AAR,IS REY,TUK505,Red Line,,,,,F,4EG1,40.0,CARRIER,LONG,1
2025,7,DK AAR,IS REY,LAG506,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,DK AAR,IS REY,TUK505,Red Line,,,,,F,45G1,40.0,LEASED,MASTER,2
2025,7,DK AAR,IS REY,TUK505,Red Line,,,,,F,45G1,40.0,LEASED,ONEWAY,1
2025,7,FO THO,DK AAR,BRU506,Red Line,,,,,F,42U1,40.0,CARRIER,LONG,1
2025,7,FO THO,DK AAR,BRU506,Red Line,,,,,F,22K0,20.0,SHIPPER,,1
2025,7,FO THO,DK AAR,BRU506,Red Line,,,,,E,42P3,40.0,CARRIER,LONG,2
2025,7,FO THO,DK AAR,BRU506,Red Line,,,,,E,4EG1,40.0,CARRIER,LONG,2
2025,7,FO THO,DK AAR,BRU506,Red Line,,,,,E,55P3,45.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,FO THO,DK AAR,BRU506,Red Line,,,,,E,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,4
2025,7,FO THO,DK AAR,BRU506,Red Line,,,,,E,42P3,40.0,LEASED,MASTER,2
2025,7,FO THO,IS REY,TUK505,Red Line,IS REY,CA HAL,VIV509,Green Line,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,FO THO,IS REY,TUK505,Red Line,IS REY,US PWM,BAK508,Green Line,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,FO THO,IS REY,TUK505,Red Line,IS REY,CA HAL,VIV509,Green Line,F,45R1,40.0,CARRIER,LONG,1
2025,7,FO THO,PL SWI,SKO507,Yellow Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,7,FO THO,PL SWI,SKO507,Yellow Line,,,,,F,4EG1,40.0,CARRIER,LONG,1
2025,7,FO THO,PL SWI,SKO507,Yellow Line,,,,,F,45R1,40.0,LEASED,ONEWAY,2
2025,7,FO THO,PL SWI,SKO507,Yellow Line,,,,,E,42P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,FO THO,PL SWI,SKO507,Yellow Line,,,,,E,45P3,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,7,FO THO,PL SWI,SKO507,Yellow Line,,,,,E,42P3,40.0,LEASED,MASTER,1
2025,7,FO THO,SE HEL,BRU506,Red Line,,,,,F,22G1,20.0,LEASED,MASTER,1
2025,7,GB IMM,FO THO,LAG506,Yellow Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,7,GB IMM,FO THO,LAG506,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,7,GB IMM,FO THO,LAG506,Yellow Line,,,,,E,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,3
2025,7,GB IMM,FO THO,LAG506,Yellow Line,,,,,E,LNRB,45.0,CARRIER,LONG,6
2025,7,GB IMM,FO THO,LAG506,Yellow Line,,,,,E,45R1,40.0,CARRIER,LONG,1
2025,7,GB IMM,FO THO,LAG506,Yellow Line,,,,,E,LNRB,45.0,LEASED,PURCHASE,1
2025,7,GB IMM,IS REY,LAG506,Yellow Line,,,,,F,22K0,20.0,CARRIER,LONG,1
2025,7,GB IMM,IS REY,LAG506,Yellow Line,IS REY,US PWM,BAK508,Green Line,F,45R1,40.0,CARRIER,LONG,1
2025,7,GB IMM,IS REY,LAG506,Yellow Line,,,,,F,45R1,40.0,CARRIER,LONG,2
2025,7,GB TEE,IS REY,VED506,Blue Line,,,,,F,42P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,GB TEE,IS REY,VED506,Blue Line,,,,,F,45G1,40.0,CARRIER,LONG,2
2025,7,GB TEE,IS REY,VED506,Blue Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,7,GB TEE,IS REY,VED506,Blue Line,,,,,F,22G1,20.0,LEASED,MASTER,1
2025,7,IS REY,NL RTM,VED508,Blue Line,,,,,F,4EG1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,IS REY,US PWM,BAK508,Green Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,IS REY,NL RTM,VED508,Blue Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,7,IS REY,CA HAL,VIV509,Green Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,7,IS REY,NL RTM,VED508,Blue Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,7,IS REY,NL RTM,VED508,Blue Line,,,,,F,22K0,20.0,SHIPPER,,1
2025,7,IS GRT,IS REY,JOR507,Blue Line,,,,,E,22G1,20.0,CARRIER,CABOTAGE,1
2025,7,IS GRT,IS REY,JOR507,Blue Line,IS REY,GB IMM,SEL508,Yellow Line,F,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,IS GRT,IS REY,JOR507,Blue Line,IS REY,GB IMM,SEL508,Yellow Line,F,22G1,20.0,CARRIER,LONG,1
2025,7,IS GRT,IS REY,JOR507,Blue Line,,,,,E,22G1,20.0,CARRIER,LONG,1
2025,7,IS GRT,NL RTM,JOR507,Blue Line,,,,,F,42P3,40.0,CARRIER,LONG,3
2025,7,IS GRT,NL RTM,JOR507,Blue Line,,,,,F,22G1,20.0,LEASED,PURCHASE,1
2025,7,IS REY,NL RTM,VED508,Blue Line,,,,,F,22G1,20.0,CARRIER,CABOTAGE,1
2025,7,IS REY,NL RTM,VED508,Blue Line,,,,,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,7,IS REY,NL RTM,VED508,Blue Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,7,IS REY,NL RTM,VED508,Blue Line,,,,,F,22G1,20.0,LEASED,PURCHASE,1
2025,7,IS REY,DK AAR,BRU506,Red Line,,,,,F,45U1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,IS REY,CA HAL,AVA507,Green Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,IS REY,DE BRV,BRU506,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,4
2025,7,IS REY,DE BRV,BRU506,Red Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,7,IS REY,DE BRV,BRU506,Red Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,3
2025,7,IS REY,DK AAR,SKO507,Yellow Line,,,,,E,45G1,40.0,CARRIER,CABOTAGE,5
2025,7,IS REY,DK AAR,BRU506,Red Line,,,,,E,22G1,20.0,LEASED,ONEWAY,1
2025,7,IS REY,DK AAR,BRU506,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,7,IS REY,DK AAR,BRU506,Red Line,,,,,F,22G1,20.0,LEASED,MASTER,1
2025,7,IS REY,DK AAR,BRU506,Red Line,,,,,E,22K0,20.0,CARRIER,LONG,1
2025,7,IS REY,DK AAR,BRU506,Red Line,,,,,F,45R1,40.0,LEASED,ONEWAY,1
2025,7,IS REY,DK AAR,BRU506,Red Line,,,,,E,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,6
2025,7,IS REY,FO THO,BRU506,Red Line,FO THO,GB IMM,SKO507,Yellow Line,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,IS REY,FO THO,SKO507,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,7,IS REY,FO THO,BRU506,Red Line,FO THO,GB IMM,SKO507,Yellow Line,F,45R1,40.0,CARRIER,LONG,1
